RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
144,144,2025-12-10 04:23:39.7987157,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,FileCreate,DESKTOP-0S2K0MN\abish,,"ProcessID: 8136, ProcessGUID: 1111e010-f5ca-6938-9701-000000000400",RuleName: -,Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,TargetFilename: C:\Users\abish\AppData\Local\Temp\__PSScriptPolicyTest_ap5gfkfs.1fm.ps1,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:39.798""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f5ca-6938-9701-000000000400""},{""@Name"":""ProcessId"",""#text"":""8136""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Temp\\__PSScriptPolicyTest_ap5gfkfs.1fm.ps1""},{""@Name"":""CreationUtcTime"",""#text"":""2025-12-10 04:23:39.798""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
145,145,2025-12-10 04:23:42.9340277,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 508, ProcessGUID: 1111e010-edfe-6938-1300-000000000400",RuleName: DLL,Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\UpdateAgent.dll,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:42.933""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ProcessId"",""#text"":""508""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\UpdateAgent.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2023-09-13 18:17:30.000""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
146,146,2025-12-10 04:23:42.9510904,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 508, ProcessGUID: 1111e010-edfe-6938-1300-000000000400",RuleName: DLL,Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\ExeUpdateAgent.dll,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:42.950""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ProcessId"",""#text"":""508""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\ExeUpdateAgent.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2023-09-13 18:32:12.000""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
147,147,2025-12-10 04:23:42.9591882,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 508, ProcessGUID: 1111e010-edfe-6938-1300-000000000400",RuleName: DLL,Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\Dpx.dll,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:42.958""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ProcessId"",""#text"":""508""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\Dpx.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2023-09-13 18:17:40.000""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
148,148,2025-12-10 04:23:42.9656375,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 508, ProcessGUID: 1111e010-edfe-6938-1300-000000000400",RuleName: DLL,Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\Mitigation.dll,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:42.965""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ProcessId"",""#text"":""508""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\Mitigation.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2023-09-13 22:16:28.000""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
149,149,2025-12-10 04:23:42.9684330,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 508, ProcessGUID: 1111e010-edfe-6938-1300-000000000400",RuleName: DLL,Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\SoftwareDistribution\Download\574ea5e93a93625d3c1b7092246bf566\Metadata\UAOneSettings.dll,,,,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""DLL""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:42.967""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ProcessId"",""#text"":""508""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\UAOneSettings.dll""},{""@Name"":""CreationUtcTime"",""#text"":""2023-09-13 18:31:58.000""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
150,150,2025-12-10 04:23:52.7586978,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,2,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 6424, ProcessGUID: 1111e010-eec6-6938-7900-000000000400",RuleName: Usermode,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 20.50.73.8,C:\Users\abish\AppData\Local\Microsoft\OneDrive\OneDrive.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Usermode""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:51.510""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-eec6-6938-7900-000000000400""},{""@Name"":""ProcessId"",""#text"":""6424""},{""@Name"":""Image"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""50193""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""20.50.73.8""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""443""},{""@Name"":""DestinationPortName"",""#text"":""https""}]}}"
151,151,2025-12-10 04:23:53.0227376,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,2,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 6424, ProcessGUID: 1111e010-eec6-6938-7900-000000000400",RuleName: Usermode,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: a23-58-31-18.deploy.static.akamaitechnologies.com,DestinationIp: 23.58.31.18,C:\Users\abish\AppData\Local\Microsoft\OneDrive\OneDrive.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Usermode""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:23:51.771""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-eec6-6938-7900-000000000400""},{""@Name"":""ProcessId"",""#text"":""6424""},{""@Name"":""Image"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""50194""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""23.58.31.18""},{""@Name"":""DestinationHostname"",""#text"":""a23-58-31-18.deploy.static.akamaitechnologies.com""},{""@Name"":""DestinationPort"",""#text"":""80""},{""@Name"":""DestinationPortName"",""#text"":""http""}]}}"
152,152,2025-12-10 04:24:48.5499027,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,2,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 6424, ProcessGUID: 1111e010-eec6-6938-7900-000000000400",RuleName: Usermode,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 150.171.22.11,C:\Users\abish\AppData\Local\Microsoft\OneDrive\OneDrive.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Usermode""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:24:47.161""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-eec6-6938-7900-000000000400""},{""@Name"":""ProcessId"",""#text"":""6424""},{""@Name"":""Image"",""#text"":""C:\\Users\\abish\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""50201""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""150.171.22.11""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""443""},{""@Name"":""DestinationPortName"",""#text"":""https""}]}}"
153,153,2025-12-10 04:25:02.3606643,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,2,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 5492, ProcessGUID: 1111e010-eec4-6938-6c00-000000000400",RuleName: Usermode,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 91.108.56.168,C:\Users\abish\AppData\Roaming\Telegram Desktop\Telegram.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Usermode""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:25:01.191""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-eec4-6938-6c00-000000000400""},{""@Name"":""ProcessId"",""#text"":""5492""},{""@Name"":""Image"",""#text"":""C:\\Users\\abish\\AppData\\Roaming\\Telegram Desktop\\Telegram.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""50203""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""91.108.56.168""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""80""},{""@Name"":""DestinationPortName"",""#text"":""http""}]}}"
154,154,2025-12-10 04:25:02.6194618,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,6708,DESKTOP-0S2K0MN,2,S-1-5-18,Network connection,DESKTOP-0S2K0MN\abish,,"ProcessID: 5492, ProcessGUID: 1111e010-eec4-6938-6c00-000000000400",RuleName: Usermode,SourceHostname: DESKTOP-0S2K0MN..,SourceIp: 10.0.2.15,DestinationHostname: -,DestinationIp: 91.108.56.168,C:\Users\abish\AppData\Roaming\Telegram Desktop\Telegram.exe,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Usermode""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:25:01.177""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-eec4-6938-6c00-000000000400""},{""@Name"":""ProcessId"",""#text"":""5492""},{""@Name"":""Image"",""#text"":""C:\\Users\\abish\\AppData\\Roaming\\Telegram Desktop\\Telegram.exe""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""10.0.2.15""},{""@Name"":""SourceHostname"",""#text"":""DESKTOP-0S2K0MN..""},{""@Name"":""SourcePort"",""#text"":""50202""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""91.108.56.168""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""443""},{""@Name"":""DestinationPortName"",""#text"":""https""}]}}"
155,155,2025-12-10 04:25:07.5846198,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,Process creation,NT AUTHORITY\SYSTEM,,"ProcessID: 7316, ProcessGUID: 1111e010-f623-6938-9901-000000000400",RuleName: -,"MD5=B7F884C1B74A263F746EE12A5F7C9F6A,SHA256=ADD683A6910ABBBF0E28B557FAD0BA998166394932AE2ACA069D9AA19EA8FE88,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",ParentProcess: C:\Windows\System32\services.exe,"ParentProcessID: 656, ParentProcessGUID: 1111e010-edfe-6938-0b00-000000000400",ParentCommandLine: C:\Windows\system32\services.exe,C:\Windows\system32\svchost.exe -k wusvcs -p,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:25:07.583""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f623-6938-9901-000000000400""},{""@Name"":""ProcessId"",""#text"":""7316""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\svchost.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.1806 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Host Process for Windows Services""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""svchost.exe""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\system32\\svchost.exe -k wusvcs -p""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""LogonGuid"",""#text"":""1111e010-edfe-6938-e703-000000000000""},{""@Name"":""LogonId"",""#text"":""0x3E7""},{""@Name"":""TerminalSessionId"",""#text"":""0""},{""@Name"":""IntegrityLevel"",""#text"":""System""},{""@Name"":""Hashes"",""#text"":""MD5=B7F884C1B74A263F746EE12A5F7C9F6A,SHA256=ADD683A6910ABBBF0E28B557FAD0BA998166394932AE2ACA069D9AA19EA8FE88,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-edfe-6938-0b00-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""656""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""ParentUser"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
156,156,2025-12-10 04:25:10.7838855,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,Process creation,DESKTOP-0S2K0MN\abish,,"ProcessID: 5436, ProcessGUID: 1111e010-f626-6938-9a01-000000000400",RuleName: -,"MD5=B559E88529827CD4D072474E60B9D001,SHA256=A552E94E2D51C616004FBD165559EA23DA9410AC6CDBF4E70645B5F4D5988C65,IMPHASH=5AEF584EA4BCED674B66847FE9D61F23",ParentProcess: C:\Windows\explorer.exe,"ParentProcessID: 3912, ParentProcessGUID: 1111e010-eeb7-6938-5500-000000000400",ParentCommandLine: C:\Windows\Explorer.EXE,"""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s",False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:25:10.779""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f626-6938-9a01-000000000400""},{""@Name"":""ProcessId"",""#text"":""5436""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\mmc.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.2913 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Microsoft Management Console""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""mmc.exe""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\mmc.exe\"" \""C:\\Windows\\system32\\eventvwr.msc\"" /s""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""DESKTOP-0S2K0MN\\abish""},{""@Name"":""LogonGuid"",""#text"":""1111e010-eeb6-6938-7e94-070000000000""},{""@Name"":""LogonId"",""#text"":""0x7947E""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""Medium""},{""@Name"":""Hashes"",""#text"":""MD5=B559E88529827CD4D072474E60B9D001,SHA256=A552E94E2D51C616004FBD165559EA23DA9410AC6CDBF4E70645B5F4D5988C65,IMPHASH=5AEF584EA4BCED674B66847FE9D61F23""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-eeb7-6938-5500-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""3912""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\explorer.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\Explorer.EXE""},{""@Name"":""ParentUser"",""#text"":""DESKTOP-0S2K0MN\\abish""}]}}"
157,157,2025-12-10 04:25:10.8465048,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,4960,7188,DESKTOP-0S2K0MN,2,S-1-5-18,Process creation,NT AUTHORITY\SYSTEM,,"ProcessID: 3448, ProcessGUID: 1111e010-f626-6938-9b01-000000000400",RuleName: -,"MD5=DD5032EF160209E470E2612A8A3D5F59,SHA256=7FF00DE6D57E83E0A3D566935C7557F11F9B12270529582987FF14EE65502EA6,IMPHASH=7001337914CFB426620F508E54CDF72F",ParentProcess: C:\Windows\System32\svchost.exe,"ParentProcessID: 508, ParentProcessGUID: 1111e010-edfe-6938-1300-000000000400",ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p,consent.exe 508 426 0000019160F7D5B0,False,c:\temp\6475c822607415853134a0e4383d2ab2_sysmonactivity.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2025-12-10 04:25:10.843""},{""@Name"":""ProcessGuid"",""#text"":""1111e010-f626-6938-9b01-000000000400""},{""@Name"":""ProcessId"",""#text"":""3448""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\consent.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.1865 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Consent UI for administrative applications""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""consent.exe""},{""@Name"":""CommandLine"",""#text"":""consent.exe 508 426 0000019160F7D5B0""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""LogonGuid"",""#text"":""1111e010-edfe-6938-e703-000000000000""},{""@Name"":""LogonId"",""#text"":""0x3E7""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""System""},{""@Name"":""Hashes"",""#text"":""MD5=DD5032EF160209E470E2612A8A3D5F59,SHA256=7FF00DE6D57E83E0A3D566935C7557F11F9B12270529582987FF14EE65502EA6,IMPHASH=7001337914CFB426620F508E54CDF72F""},{""@Name"":""ParentProcessGuid"",""#text"":""1111e010-edfe-6938-1300-000000000400""},{""@Name"":""ParentProcessId"",""#text"":""508""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\svchost.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\svchost.exe -k netsvcs -p""},{""@Name"":""ParentUser"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
